detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
63956,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
63957,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
63958,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
63959,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
63961,"Other Post, Other Pole or Other Supports",Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
63962,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
63963,Mail Box,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
63964,Rollover/Overturn,Dark - Unknown Lighting,Rural-Principal Arterial-Interstate,Not an Intersection,f
63965,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
63966,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,t
63967,Boulder,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
63968,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
63969,Parked Motor Vehicle ,Daylight,Urban-Minor Arterial,Not an Intersection,f
63970,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
63971,Guardrail End,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
63972,Pedalcyclist,Daylight,Rural-Local Road or Street,Not an Intersection,f
63973,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
63974,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
63975,Motor Vehicle In-Transport ,Dawn,Urban-Minor Arterial,Four-Way Intersection,f
63976,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
63977,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
63978,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
63979,Embankment,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
63980,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
63981,Other Fixed Object,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
63982,Guardrail Face,Daylight,Rural-Minor Arterial,Not an Intersection,f
63983,Guardrail End,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
63984,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
63985,Culvert,Daylight,Rural-Local Road or Street,Not an Intersection,f
63986,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
63987,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
63988,Fell/Jumped from Vehicle,Daylight,Rural-Minor Arterial,Not an Intersection,t
63989,Boulder,Dusk,Rural-Principal Arterial-Other,Not an Intersection,f
63990,"Other Post, Other Pole or Other Supports",Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
63991,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,f
63992,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
63993,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
63994,Motor Vehicle In-Transport ,Dawn,Urban-Local Road or Street,Four-Way Intersection,t
63995,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
63996,Fence,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
63997,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
63998,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
63999,Shrubbery,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
64000,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
64001,Concrete Traffic Barrier,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64002,Ditch,Daylight,Rural-Minor Arterial,Not an Intersection,f
64003,Shrubbery,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64004,Wall,Daylight,Urban-Local Road or Street,Not an Intersection,t
64005,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,t
64006,Utility Pole/Light Support,Daylight,Urban-Minor Arterial,Not an Intersection,f
64007,"Other Post, Other Pole or Other Supports",Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
64008,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
64009,Rollover/Overturn,Daylight,Urban-Minor Arterial,Not an Intersection,f
64010,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
64011,Rollover/Overturn,Dusk,Rural-Principal Arterial-Interstate,Not an Intersection,f
64012,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
64013,Shrubbery,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
64014,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
64015,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
64016,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
64017,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
64018,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,t
64019,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
64020,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
64021,Pedalcyclist,Dark - Unknown Lighting,Rural-Minor Arterial,Not an Intersection,f
64022,Rollover/Overturn,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
64023,Fell/Jumped from Vehicle,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
64024,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,t
64025,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64026,Parked Motor Vehicle ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
64027,Pedalcyclist,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
64028,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
64029,Mail Box,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
64030,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
64031,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
64032,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64033,Bridge Pier or Support,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
64034,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
64035,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
64036,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
64037,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,Not an Intersection,f
64038,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
64039,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
64040,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64041,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
64042,Wall,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
64043,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,t
64044,Pedestrian,Dawn,Rural-Principal Arterial-Interstate,Not an Intersection,f
64045,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
64046,Pedestrian,Dusk,Rural-Minor Arterial,Four-Way Intersection,f
64047,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
64048,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
64049,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
64050,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
64051,Embankment,Dark - Unknown Lighting,Urban-Local Road or Street,Not an Intersection,t
64052,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64053,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
64054,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
64055,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
64056,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
64057,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
64058,Pedestrian,Dark - Unknown Lighting,Urban-Other Principal Arterial,Not an Intersection,f
64059,Other Object (not fixed),Daylight,Urban-Local Road or Street,Not an Intersection,f
64060,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,"Five Point, or More",f
64061,Fence,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64062,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
64063,Non-Motorist on Personal Conveyance,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
64064,Pedalcyclist,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
64065,Fell/Jumped from Vehicle,Daylight,Rural-Minor Arterial,Not an Intersection,f
64066,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,Not an Intersection,f
64067,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
64068,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
64069,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
64070,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
64071,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,t
64072,Pedestrian,Daylight,Rural-Minor Arterial,Not an Intersection,f
64073,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
64074,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
64075,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
64076,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
64077,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
64078,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
64079,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
64080,Rollover/Overturn,Unknown,Rural-Principal Arterial-Other,Not an Intersection,f
64081,Rollover/Overturn,Dark - Unknown Lighting,Rural-Minor Arterial,Not an Intersection,t
64082,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
64083,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
64084,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
64085,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
64086,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64087,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
64088,Traffic Sign Support ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
64089,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64090,Rollover/Overturn,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
64091,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
64092,Pedestrian,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
64093,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
64095,Pedestrian,Dark - Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,f
64096,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
64097,Pedestrian,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
64098,Embankment,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64099,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
64100,Fence,Daylight,Urban-Local Road or Street,Not an Intersection,f
64101,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
64102,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
64103,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
64104,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
64105,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
64106,Pedestrian,Dark - Unknown Lighting,Urban-Local Road or Street,T-Intersection,f
64107,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
64108,Embankment,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
64109,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
64110,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
64111,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
64112,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
64113,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
64114,Fell/Jumped from Vehicle,Dark - Unknown Lighting,Rural-Local Road or Street,Not an Intersection,t
64115,Fell/Jumped from Vehicle,Daylight,Urban-Local Road or Street,Not an Intersection,f
64116,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
64117,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
64118,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
64119,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
64120,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
64121,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
64122,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,T-Intersection,f
64123,Guardrail End,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
64124,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
64125,Tree (Standing Only),Daylight,Urban-Collector,Not an Intersection,t
64126,Tree (Standing Only),Daylight,Rural-Minor Arterial,Not an Intersection,f
64127,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
64128,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
64129,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64130,Rollover/Overturn,Daylight,Urban-Collector,Not an Intersection,t
64131,Utility Pole/Light Support,Daylight,Rural-Major Collector,Not an Intersection,f
64132,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
64133,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
64134,Guardrail End,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
64135,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
64136,Non-Motorist on Personal Conveyance,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
64137,Motor Vehicle In-Transport ,Dusk,Rural-Principal Arterial-Interstate,Not an Intersection,t
64138,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
64139,Culvert,Daylight,Rural-Major Collector,Not an Intersection,f
64140,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
64141,Rollover/Overturn,Dusk,Rural-Local Road or Street,Y-Intersection,t
64142,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
64143,Rollover/Overturn,Daylight,Rural-Minor Collector,Not an Intersection,t
64144,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64145,Rollover/Overturn,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
64146,Pedestrian,Daylight,Urban-Minor Arterial,T-Intersection,f
64147,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
64148,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64149,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64150,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
64151,Pedestrian,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
64152,Boulder,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64153,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
64154,Motor Vehicle In-Transport ,Dusk,Rural-Major Collector,Not an Intersection,t
64155,Tree (Standing Only),Daylight,Rural-Minor Arterial,Not an Intersection,f
64156,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64157,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
64158,Bridge Pier or Support,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
64159,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
64160,Bridge Rail (Includes parapet),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64161,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
64162,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
64163,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
64164,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
64165,Tree (Standing Only),Daylight,Rural-Minor Collector,Not an Intersection,t
64166,Parked Motor Vehicle ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
64167,Embankment,Dawn,Rural-Principal Arterial-Other,Not an Intersection,t
64168,Embankment,Dawn,Urban-Collector,Not an Intersection,f
64169,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
64170,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64171,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64172,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
64173,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
64174,Other Object (not fixed),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
64175,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
64176,Motor Vehicle In-Transport ,Dawn,Rural-Principal Arterial-Interstate,Not an Intersection,f
64177,Tree (Standing Only),Daylight,Unknown,Not an Intersection,f
64178,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64179,Mail Box,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
64180,Pedestrian,Daylight,Rural-Minor Arterial,Not an Intersection,f
64181,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
64182,Guardrail Face,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
64183,Concrete Traffic Barrier,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
64184,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
64185,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
64186,Guardrail End,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
64187,Fence,Daylight,Rural-Major Collector,Not an Intersection,f
64188,Ditch,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
64189,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
64190,Pedestrian,Daylight,Rural-Major Collector,Not an Intersection,f
64191,Snow Bank,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
64192,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
64193,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64194,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
64195,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64196,Ground,Daylight,Rural-Major Collector,T-Intersection,f
64197,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
64198,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64199,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
64200,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
64201,"Other Post, Other Pole or Other Supports",Daylight,Rural-Major Collector,Not an Intersection,f
64202,Mail Box,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
64203,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
64204,Ditch,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
64205,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
64206,Curb,Daylight,Unknown,Four-Way Intersection,f
64207,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
64208,Motor Vehicle In-Transport ,Dusk,Urban-Minor Arterial,Four-Way Intersection,f
64209,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64210,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
64211,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
64212,Motor Vehicle In-Transport ,Dawn,Urban-Minor Arterial,Not an Intersection,t
64213,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
64214,Ditch,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
64215,Culvert,Dark - Not Lighted,Rural-Principal Arterial-Other,T-Intersection,f
64216,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
64217,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
64218,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
64219,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
64220,Curb,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
64221,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
64222,Curb,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
64223,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
64224,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
64225,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
64226,Embankment,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
64227,Embankment,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
64228,Utility Pole/Light Support,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
64229,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,T-Intersection,t
64230,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
64231,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
64232,Culvert,Daylight,Urban-Collector,Not an Intersection,f
64233,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,T-Intersection,f
64234,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
64235,Tree (Standing Only),Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
64236,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
64237,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
64238,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64239,Tree (Standing Only),Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
64240,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
64241,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
64242,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
64243,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
64244,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
64245,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
64246,Pedalcyclist,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
64247,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
64248,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
64249,Tree (Standing Only),Dark - Not Lighted,Unknown,Not an Intersection,t
64250,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64251,Traffic Sign Support ,Dark - Not Lighted,Unknown,T-Intersection,t
64252,Embankment,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
64253,Ditch,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
64254,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
64255,Tree (Standing Only),Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
64256,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
64257,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64258,Guardrail End,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
64259,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
64260,Other Object (not fixed),Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
64261,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
64262,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
64263,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
64264,Culvert,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
64265,Guardrail Face,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
64266,Embankment,Daylight,Rural-Major Collector,Not an Intersection,f
64267,Tree (Standing Only),Daylight,Urban-Other Principal Arterial,Not an Intersection,t
64268,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
64269,Ditch,Dark - Lighted,Unknown,Not an Intersection,t
