detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
33951,Pedestrian,Daylight,Urban-Collector,T-Intersection,f
33952,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
33953,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
33954,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
33955,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
33956,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
33957,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,t
33958,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
33959,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
33960,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
33961,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
33962,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
33963,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
33964,Parked Motor Vehicle ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
33965,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,t
33966,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
33967,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
33968,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,T-Intersection,f
33969,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
33970,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
33971,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
33973,Utility Pole/Light Support,Daylight,Rural-Local Road or Street,Not an Intersection,f
33974,Utility Pole/Light Support,Daylight,Urban-Collector,Not an Intersection,f
33975,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
33976,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
33977,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
33978,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
33979,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
33980,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
33981,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
33982,Pedestrian,Dusk,Urban-Other Principal Arterial,Four-Way Intersection,f
33983,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
33984,Ditch,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
33985,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
33986,Mail Box,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
33987,Guardrail Face,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
33988,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
33989,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
33990,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
33991,Culvert,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
33992,Utility Pole/Light Support,Daylight,Rural-Local Road or Street,Not an Intersection,t
33993,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
33994,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
33995,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
33996,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,t
33997,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
33998,Shrubbery,Dark - Lighted,Urban-Collector,Not an Intersection,t
33999,Motor Vehicle In-Transport ,Dusk,Urban-Principal Arterial-Interstate,Not an Intersection,f
34000,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
34001,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
34002,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
34003,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
34004,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
34005,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
34006,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
34007,Curb,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
34008,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
34009,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
34010,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
34011,Guardrail Face,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
34012,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34013,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
34014,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
34015,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Four-Way Intersection,f
34016,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,t
34017,Guardrail Face,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
34018,Wall,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
34019,Embankment,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
34020,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
34021,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
34022,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
34023,Mail Box,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
34024,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
34025,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
34026,Concrete Traffic Barrier,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
34027,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
34028,Embankment,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
34029,Pedestrian,Dawn,Rural-Minor Arterial,Not an Intersection,f
34030,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
34031,Embankment,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
34032,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
34033,Embankment,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
34034,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
34035,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Four-Way Intersection,t
34036,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
34037,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
34038,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
34039,Fence,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
34040,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
34041,Traffic Sign Support ,Daylight,Rural-Minor Collector,Not an Intersection,t
34042,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
34043,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
34044,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
34045,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
34046,Guardrail Face,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
34047,Pedalcyclist,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
34048,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,t
34049,Parked Motor Vehicle ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34050,Utility Pole/Light Support,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
34051,Other Fixed Object,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
34052,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
34053,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
34054,Utility Pole/Light Support,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
34055,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34056,Embankment,Daylight,Urban-Minor Arterial,Not an Intersection,f
34057,Fell/Jumped from Vehicle,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
34058,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
34059,Ditch,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,t
34060,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
34061,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
34062,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
34063,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
34064,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
34065,Pedestrian,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
34066,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
34067,Pedalcyclist,Daylight,Urban-Local Road or Street,"Five Point, or More",f
34068,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
34069,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
34070,Tree (Standing Only),Daylight,Rural-Minor Collector,Not an Intersection,f
34071,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
34072,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
34073,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
34074,Curb,Dark - Lighted,Urban-Other Principal Arterial,"Five Point, or More",f
34075,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
34076,Ditch,Daylight,Rural-Principal Arterial-Other,T-Intersection,t
34077,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
34078,Parked Motor Vehicle ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
34079,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
34080,Tree (Standing Only),Dark - Not Lighted,Urban-Collector,Not an Intersection,f
34081,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
34082,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
34083,Rollover/Overturn,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
34084,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
34085,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
34086,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34087,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
34088,Guardrail End,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
34089,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
34090,Tree (Standing Only),Other,Urban-Minor Arterial,Not an Intersection,f
34091,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
34092,Motor Vehicle In-Transport ,Dawn,Rural-Major Collector,Not an Intersection,f
34093,Ridden Animal or Animal Drawn Conveyance,Daylight,Rural-Major Collector,Not an Intersection,f
34094,Fence,Daylight,Urban-Collector,Not an Intersection,f
34095,Fell/Jumped from Vehicle,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
34096,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
34097,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
34098,Utility Pole/Light Support,Daylight,Rural-Major Collector,Not an Intersection,f
34099,Guardrail Face,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
34100,Utility Pole/Light Support,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
34101,Utility Pole/Light Support,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
34102,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
34103,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
34104,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
34105,Tree (Standing Only),Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
34106,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
34107,Pedestrian,Other,Urban-Other Principal Arterial,Not an Intersection,f
34108,Rollover/Overturn,Daylight,Rural-Minor Collector,Not an Intersection,f
34109,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
34110,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
34111,Curb,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
34112,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
34113,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
34114,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34115,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,T-Intersection,t
34116,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
34117,Wall,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
34118,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
34119,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Roundabout,t
34120,Embankment,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
34121,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
34122,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34123,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Major Collector,Y-Intersection,t
34124,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
34125,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
34126,Rollover/Overturn,Dark - Unknown Lighting,Rural-Local Road or Street,Not an Intersection,t
34127,Tree (Standing Only),Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
34128,Tree (Standing Only),Daylight,Urban-Minor Arterial,Not an Intersection,f
34129,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
34130,Tree (Standing Only),Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
34131,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
34132,Tree (Standing Only),Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
34133,Ditch,Daylight,Rural-Minor Arterial,Not an Intersection,t
34134,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,f
34135,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
34136,Utility Pole/Light Support,Daylight,Urban-Local Road or Street,Not an Intersection,f
34137,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
34138,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
34139,Guardrail Face,Daylight,Rural-Minor Collector,Not an Intersection,t
34140,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
34141,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34142,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
34143,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
34144,Guardrail Face,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
34145,Rollover/Overturn,Dusk,Urban-Local Road or Street,Not an Intersection,f
34146,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
34147,Fence,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
34148,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
34149,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
34150,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
34151,Pedestrian,Daylight,Urban-Minor Arterial,T-Intersection,f
34152,Embankment,Dusk,Rural-Local Road or Street,Not an Intersection,t
34153,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Four-Way Intersection,t
34154,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
34155,Motor Vehicle In-Transport ,Dawn,Urban-Local Road or Street,Not an Intersection,f
34156,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
34157,Curb,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
34158,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
34159,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
34160,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
34161,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
34162,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
34163,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
34164,Ditch,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
34165,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
34166,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
34167,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
34168,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
34169,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
34170,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
34171,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
34172,Live Animal,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
34173,Embankment,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
34174,Embankment,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
34175,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
34176,Other Fixed Object,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
34177,Wall,Daylight,Rural-Minor Arterial,Not an Intersection,f
34178,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
34179,Fence,Daylight,Rural-Minor Arterial,Not an Intersection,f
34180,Utility Pole/Light Support,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
34181,Curb,Dark - Lighted,Urban-Other Principal Arterial,Y-Intersection,t
34182,Pedestrian,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
34183,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,t
34184,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37697,Curb,Daylight,Urban-Local Road or Street,Not an Intersection,t
34185,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
34186,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
34187,Parked Motor Vehicle ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
34188,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
34189,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
34190,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
34191,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
34192,Fence,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
34193,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
34194,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
34195,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
34196,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
34197,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
34198,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34199,Motor Vehicle In-Transport ,Dawn,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
34200,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
34201,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
34202,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34203,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
34204,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
34205,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
34206,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
34207,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
34208,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
34209,Pedalcyclist,Daylight,Urban-Local Road or Street,Not an Intersection,f
34210,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
34211,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
34212,Tree (Standing Only),Dusk,Rural-Minor Collector,Not an Intersection,t
34213,Fell/Jumped from Vehicle,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
34214,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34215,Utility Pole/Light Support,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
34216,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34217,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
34218,Wall,Daylight,Rural-Major Collector,Not an Intersection,f
34219,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
34220,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
34221,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
34222,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,t
34223,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
34224,Concrete Traffic Barrier,Dark - Lighted,Urban-Collector,Not an Intersection,t
34225,Concrete Traffic Barrier,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
34226,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34227,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
34228,Motor Vehicle In-Transport ,Dawn,Urban-Minor Arterial,Not an Intersection,t
34229,Tree (Standing Only),Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
34230,Utility Pole/Light Support,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
34231,Utility Pole/Light Support,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
34232,Pedalcyclist,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
34233,Pedestrian,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
34234,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
34235,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
34236,Fence,Daylight,Rural-Minor Arterial,Not an Intersection,f
34237,Embankment,Dawn,Rural-Minor Arterial,Not an Intersection,t
34238,Pedestrian,Dark - Lighted,Urban-Collector,Not an Intersection,t
34239,Fell/Jumped from Vehicle,Dusk,Rural-Minor Arterial,Not an Intersection,f
34240,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
34241,Fence,Dark - Lighted,Rural-Local Road or Street,T-Intersection,f
34242,Fence,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
34243,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
34244,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
34245,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
34246,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
34247,Other Non-Collision,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
34248,Utility Pole/Light Support,Dark - Lighted,Rural-Major Collector,Not an Intersection,t
34249,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
34250,Utility Pole/Light Support,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
34251,Other Fixed Object,Dusk,Rural-Local Road or Street,Not an Intersection,f
34252,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
34253,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
34254,Fence,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
34255,Pedestrian,Daylight,Rural-Local Road or Street,T-Intersection,t
34256,Motor Vehicle In-Transport ,Dawn,Rural-Principal Arterial-Interstate,Not an Intersection,f
34257,Concrete Traffic Barrier,Daylight,Rural-Minor Arterial,Not an Intersection,f
34258,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
34259,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
34260,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
34261,Motor Vehicle In-Transport ,Dusk,Rural-Major Collector,T-Intersection,f
34262,Other Non-Collision,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
